80968
59459
59456
59455
919352
425794
908704
264781
920591
920592
825486
264324
821634
791869
919278
919276
919274
919275
266158
917406
911005
911004
911007
911006
907173
917408
917685
380860
796170
919238
919237
919236
918329
918292
918309
101496
918310
918282
918220
918219
918197
918194
918147
918146
918145
101163
919262
918286
821578
356073
97038
919285
495468
919284
90659
751930
840569
97006
920597
919641
919642
428512
887116
496498
920580
439141
912934
707244
265780
271338
799676
315854
217309
217308
217307
217305
50234
217301
186319
217300
96997
918126
261347
886272
886265
258643
904172
789225
801535
800745
130382
403392
886468
101292
59198
59197
59196
796293
59190
101305
763008
97050
829708
791436
919059
919054
917680
97072
796858
918201
918202
918203
918204
918205
918206
918207
918211
918212
918215
918216
918217
918225
918226
918227
918230
918243
674150
255201
101315
97051
919410
270052
825029
97005
800012
800101
264222
127406
97028
749718
715029
403920
905442
97052
52317
918127
915143
867636
867641
829099
714999
803562
389288
750003
888528
97004
59074
59077
888875
599008
714966
421537
59062
87905
674122
796902
714933
914477
818889
714926
818874
360159
888772
818819
400139
101219
714916
258699
674098
257965
265462
797008
266526
265857
400582
714908
800956
476912
714906
712765
265768
714904
730352
261222
714890
906357
714888
260611
825093
609899
598077
677977
914516
590852
906359
674078
674077
674075
674071
846969
714835
714834
910529
714725
916145
714723
902103
911423
872186
920658
911117
905264
602464
912595
905258
902971
81177
899984
81186
81184
81181
900062
804822
900007
57860
900061
905272
771912
900018
905256
81175
900029
81173
893434
714703
714702
900033
900055
908831
900072
602460
900005
900047
845540
81180
905261
902970
900044
900045
57859
81176
899994
57858
900015
912599
900024
905255
833084
900004
912587
915591
81168
899988
900070
57862
81179
774598
905269
899980
900011
899981
57857
900058
844989
893433
714685
714684
899979
81174
893431
900046
900021
915594
900020
826244
270168
714644
714607
674008
796899
906260
591551
902424
829140
255141
264023
267313
405104
800525
271058
822337
800746
796802
423912
891323
807086
793950
315227
266162
58734
920667
920662
920663
260764
817206
919775
920005
328871
817140
58714
496511
257442
714326
264169
263491
262731
264022
266731
714273
797058
680713
805317
800661
58672
250508
799643
476037
791423
795406
695495
59303
664572
713948
431180
797334
713880
713836
799716
713800
839473
713777
833607
428728
673945
796570
58606
800208
633543
263164
264045
267508
673934
787471
920655
919664
800742
750998
255363
910343
796789
58521
909133
713553
261409
314499
424047
58489
264312
713425
800148
91267
790624
263809
421881
58464
58465
664443
95077
58454
867680
315768
867684
748771
796553
58451
419754
496043
359169
730130
790572
58261
713163
751796
798640
825501
423990
432404
761920
762681
324480
789126
267667
712988
498244
418654
796849
712980
262861
249271
836013
797078
807248
264243
815149
858288
431857
834617
264423
476591
708164
424881
796833
359868
801822
906945
898225
266370
384949
796482
477879
712868
712862
265271
403677
712831
712830
260672
712807
58207
848403
712796
802073
712764
712762
795804
796712
712740
712739
858467
712736
712726
712714
217761
712688
58176
712687
881714
881716
881717
882478
713494
691174
795799
